Sprängskiss-ID,Sprängskiss-namn,Referens,Art.nr,Artikelnamn,Mängd,Kommentar,Länk,Sprängskiss-bild,Koordinater
HVA_PL-000027749,CHASSI/RAM,1,594921402,CHASSI,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=594921402,https://p3.aprimocdn.net/husqvarna/a5f798f7-d3c1-435c-91f1-adfb0111f192/QY-661140_HighResPng.png,"844;619;858;655"
HVA_PL-000027749,CHASSI/RAM,2,506916201,MUTTER,4,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506916201,https://p3.aprimocdn.net/husqvarna/a5f798f7-d3c1-435c-91f1-adfb0111f192/QY-661140_HighResPng.png,"1155;1054;1169;1089"
HVA_PL-000027750,BAKRE CHASSI,1,582244601,FÄSTE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=582244601,https://p3.aprimocdn.net/husqvarna/067cc83f-bc0c-41f3-a849-adfb011201fd/SM-392061_HighResPng.png,"844;847;869;883"
HVA_PL-000027750,BAKRE CHASSI,2,506986102,LAGER,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506986102,https://p3.aprimocdn.net/husqvarna/067cc83f-bc0c-41f3-a849-adfb011201fd/SM-392061_HighResPng.png,"966;804;980;840,962;844;987;880"
HVA_PL-000027750,BAKRE CHASSI,3,506987701,FÄSTE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506987701,https://p3.aprimocdn.net/husqvarna/067cc83f-bc0c-41f3-a849-adfb011201fd/SM-392061_HighResPng.png,"735;1267;749;1302"
HVA_PL-000027750,BAKRE CHASSI,4,506889901,HAKE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506889901,https://p3.aprimocdn.net/husqvarna/067cc83f-bc0c-41f3-a849-adfb011201fd/SM-392061_HighResPng.png,"447;1645;461;1680"
HVA_PL-000027750,BAKRE CHASSI,5,725249371,SKRUV EHHM,2,M10x25,https://portal.husqvarnagroup.com/se/spare-parts/?part=725249371,https://p3.aprimocdn.net/husqvarna/067cc83f-bc0c-41f3-a849-adfb011201fd/SM-392061_HighResPng.png,"329;1720;343;1756"
HVA_PL-000027751,BAKRE CHASSI,1,506986301,TRANSMISSION,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506986301,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"1323;1738;1337;1775"
HVA_PL-000027751,BAKRE CHASSI,2,725246751,SKRUV EHHM,5,M8x80,https://portal.husqvarnagroup.com/se/spare-parts/?part=725246751,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"702;410;716;446,728;327;742;364"
HVA_PL-000027751,BAKRE CHASSI,3,734116401,BRICKA,4,,https://portal.husqvarnagroup.com/se/spare-parts/?part=734116401,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"1029;1959;1044;1995"
HVA_PL-000027751,BAKRE CHASSI,4,731231801,MUTTER (HEXAGON),5,M8,https://portal.husqvarnagroup.com/se/spare-parts/?part=731231801,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"1029;2009;1043;2046,656;1880;670;1917"
HVA_PL-000027751,BAKRE CHASSI,5,725246251,SKRUV EHHM,1,M8x55,https://portal.husqvarnagroup.com/se/spare-parts/?part=725246251,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"639;464;653;501"
HVA_PL-000027751,BAKRE CHASSI,6,506599301,LÄNK,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506599301,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"627;1814;641;1851"
HVA_PL-000027751,BAKRE CHASSI,7,579596801,HÄVARM,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=579596801,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"176;416;190;452"
HVA_PL-000027751,BAKRE CHASSI,8,584288604,BRICKA,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=584288604,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"947;283;961;319,332;308;346;345"
HVA_PL-000027751,BAKRE CHASSI,9,725245171,SKRUV EHHM,2,M8x20,https://portal.husqvarnagroup.com/se/spare-parts/?part=725245171,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"780;196;794;233,338;215;352;252"
HVA_PL-000027751,BAKRE CHASSI,10,506987501,JUSTERSTÅNG,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506987501,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"220;385;248;422"
HVA_PL-000027751,BAKRE CHASSI,11,732211401,LOCK NUT,2,M5,https://portal.husqvarnagroup.com/se/spare-parts/?part=732211401,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"216;477;245;513,593;1424;621;1460"
HVA_PL-000027751,BAKRE CHASSI,12,506988201,FRIKOPPLINGSSTÅNG,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506988201,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"237;557;265;594"
HVA_PL-000027751,BAKRE CHASSI,13,506834301,FJÄDER,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506834301,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"628;1714;656;1751"
HVA_PL-000027751,BAKRE CHASSI,14,506988401,REMSPÄNNARE KPL,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506988401,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"1299;254;1327;291"
HVA_PL-000027751,BAKRE CHASSI,15,588740401,REMSPÄNNARE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=588740401,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"1158;289;1187;325"
HVA_PL-000027751,BAKRE CHASSI,16,506946901,REMSKIVA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506946901,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"1186;230;1214;266"
HVA_PL-000027751,BAKRE CHASSI,17,725245571,SKRUV EHHM,1,M8x30,https://portal.husqvarnagroup.com/se/spare-parts/?part=725245571,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"1144;387;1173;423"
HVA_PL-000027751,BAKRE CHASSI,18,734116441,BRICKA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=734116441,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"1155;162;1184;199"
HVA_PL-000027751,BAKRE CHASSI,19,732211801,LOCK NUT,1,M8,https://portal.husqvarnagroup.com/se/spare-parts/?part=732211801,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"1150;127;1178;164"
HVA_PL-000027751,BAKRE CHASSI,20,594924101,FJÄDER,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=594924101,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"1128;475;1156;512"
HVA_PL-000027751,BAKRE CHASSI,21,506988801,PENDULUM,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506988801,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"995;1095;1023;1132"
HVA_PL-000027751,BAKRE CHASSI,22,731232001,MUTTER (HEXAGON),1,M10,https://portal.husqvarnagroup.com/se/spare-parts/?part=731232001,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"989;1040;1017;1077"
HVA_PL-000027751,BAKRE CHASSI,23,506989001,EXPANSIONSTANK,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506989001,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"1081;1333;1110;1370"
HVA_PL-000027751,BAKRE CHASSI,24,590324701,TANKLOCK KPL,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=590324701,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"1050;1262;1078;1299"
HVA_PL-000027751,BAKRE CHASSI,25,505131102,SLANGKLÄMMA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=505131102,https://p3.aprimocdn.net/husqvarna/3549e4fe-273d-4762-80ee-adfb0111ff21/LD-153178_HighResPng.png,"1087;1431;1116;1468"
HVA_PL-000027752,TRANSMISSION,1,506986301,TRANSMISSION,1,K46H (For spare parts see transmission IPL),https://portal.husqvarnagroup.com/se/spare-parts/?part=506986301,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"881;1683;896;1725"
HVA_PL-000027752,TRANSMISSION,2,506986501,FJÄDERBRICKA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506986501,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"907;638;921;680"
HVA_PL-000027752,TRANSMISSION,3,506986601,DISTANS,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506986601,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"910;581;924;623,910;808;924;850"
HVA_PL-000027752,TRANSMISSION,4,506946901,REMSKIVA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506946901,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"949;731;963;773"
HVA_PL-000027752,TRANSMISSION,5,506986801,FAN,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506986801,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"1009;427;1023;469"
HVA_PL-000027752,TRANSMISSION,6,735311500,SPÅRRING,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=735311500,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"899;329;913;371"
HVA_PL-000027752,TRANSMISSION,7,502451601,RÖR,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=502451601,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"1164;1183;1178;1225"
HVA_PL-000027752,TRANSMISSION,8,531406002,SLANGKLÄMMA,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=531406002,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"1170;1111;1184;1153,1170;1262;1184;1304"
HVA_PL-000027752,TRANSMISSION,9,535402807,KLÄMMA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535402807,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"902;868;916;910"
HVA_PL-000027752,TRANSMISSION,10,535402832,PLUGG,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535402832,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"945;947;974;989"
HVA_PL-000027752,TRANSMISSION,11,505563901,MAGNET,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=505563901,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"938;1012;964;1054"
HVA_PL-000027752,TRANSMISSION,12,535402830,HÅLLARE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535402830,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"939;1069;967;1111"
HVA_PL-000027752,TRANSMISSION,13,535402837,TÄTNING,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535402837,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"1173;1637;1202;1679,327;1139;355;1181"
HVA_PL-000027752,TRANSMISSION,14,502453201,REGLERARM,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=502453201,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"258;1493;287;1535"
HVA_PL-000027752,TRANSMISSION,15,586904601,PENNOR,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=586904601,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"248;1653;276;1695"
HVA_PL-000027752,TRANSMISSION,16,535402817,HÄVARM,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535402817,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"600;1059;629;1101"
HVA_PL-000027752,TRANSMISSION,17,586904501,SPÄNNSTIFT,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=586904501,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"534;1084;563;1126"
HVA_PL-000027752,TRANSMISSION,18,535402833,TAPP,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535402833,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"609;1029;638;1071"
HVA_PL-000027752,TRANSMISSION,19,535402838,HÄVARM,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535402838,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"552;862;581;904"
HVA_PL-000027752,TRANSMISSION,20,535402839,FJÄDER,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535402839,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"551;946;580;988"
HVA_PL-000027752,TRANSMISSION,21,535402840,PIN RETAINING SCREW,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535402840,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"507;903;535;945"
HVA_PL-000027752,TRANSMISSION,22,535402841,TAPP,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535402841,https://p3.aprimocdn.net/husqvarna/f93d8907-81ff-4b95-87d8-adfb0112aa10/WH-771881_HighResPng.png,"603;822;632;864"
HVA_PL-000027753,TRANSMISSION,1,589531201,REM,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=589531201,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"242;1581;257;1618"
HVA_PL-000027753,TRANSMISSION,2,599675902,REM,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=599675902,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"585;1463;600;1500"
HVA_PL-000027753,TRANSMISSION,3,594977801,REM,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=594977801,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"1188;1292;1202;1329"
HVA_PL-000027753,TRANSMISSION,4,506509201,DISTANSHYLSA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506509201,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"298;685;313;722"
HVA_PL-000027753,TRANSMISSION,5,506555901,KIL,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506555901,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"291;632;306;669"
HVA_PL-000027753,TRANSMISSION,6,535482401,REMSKIVA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535482401,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"350;1518;364;1554"
HVA_PL-000027753,TRANSMISSION,7,506597501,BRICKA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506597501,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"563;1684;577;1721"
HVA_PL-000027753,TRANSMISSION,8,506556002,SCREW UNC,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506556002,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"559;1734;573;1770"
HVA_PL-000027753,TRANSMISSION,9,587425201,REMSTYRARE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=587425201,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"203;1152;217;1188"
HVA_PL-000027753,TRANSMISSION,10,725249371,SKRUV EHHM,2,M10x25,https://portal.husqvarnagroup.com/se/spare-parts/?part=725249371,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"386;1170;415;1206"
HVA_PL-000027753,TRANSMISSION,11,732212001,LOCK NUT,2,M10,https://portal.husqvarnagroup.com/se/spare-parts/?part=732212001,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"213;954;241;990"
HVA_PL-000027753,TRANSMISSION,12,535484401,REMSPÄNNARE KPL,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535484401,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"569;1080;594;1117"
HVA_PL-000027753,TRANSMISSION,13,535485001,TÄTNING,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535485001,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"558;1037;587;1074"
HVA_PL-000027753,TRANSMISSION,14,735312600,SPÅRRING,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=735312600,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"610;993;638;1030"
HVA_PL-000027753,TRANSMISSION,15,506665601,FJÄDER,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506665601,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"547;1182;575;1218"
HVA_PL-000027753,TRANSMISSION,16,581916301,REMSKIVA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=581916301,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"1083;1496;1112;1533"
HVA_PL-000027753,TRANSMISSION,17,544405301,REMSTYRARE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=544405301,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"944;1565;973;1602"
HVA_PL-000027753,TRANSMISSION,18,586320401,SCREW,1,M8x25,https://portal.husqvarnagroup.com/se/spare-parts/?part=586320401,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"911;1658;939;1695"
HVA_PL-000027753,TRANSMISSION,19,581916401,AXEL,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=581916401,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"916;1246;944;1283"
HVA_PL-000027753,TRANSMISSION,20,506675402,SKRUV EHHFM,1,M10x40,https://portal.husqvarnagroup.com/se/spare-parts/?part=506675402,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"718;248;746;284"
HVA_PL-000027753,TRANSMISSION,21,734117441,BRICKA,1,10.5x30x2.5,https://portal.husqvarnagroup.com/se/spare-parts/?part=734117441,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"718;322;746;359"
HVA_PL-000027753,TRANSMISSION,22,535482201,REMSKIVA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=535482201,https://p3.aprimocdn.net/husqvarna/094fcde3-2316-43a4-a33c-adfb0112a33e/IS-226244_HighResPng.png,"938;1432;966;1468"
HVA_PL-000027754,STYRNING,1,577659301,SPINDEL,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=577659301,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"275;1742;289;1779"
HVA_PL-000027754,STYRNING,2,738210504,KULLAGER,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=738210504,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"375;1925;389;1962"
HVA_PL-000027754,STYRNING,3,738211004,KULLAGER,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=738211004,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"514;1592;528;1628"
HVA_PL-000027754,STYRNING,4,735314010,SPÅRRING,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=735314010,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"374;1965;389;2001"
HVA_PL-000027754,STYRNING,5,506985901,PENDELAXEL,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506985901,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"285;1932;299;1969"
HVA_PL-000027754,STYRNING,6,506773401,BRICKA,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506773401,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"239;1962;253;1999,571;1765;585;1801"
HVA_PL-000027754,STYRNING,7,740681421,V-RING,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=740681421,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"342;1903;356;1940"
HVA_PL-000027754,STYRNING,8,735312600,SPÅRRING,3,,https://portal.husqvarnagroup.com/se/spare-parts/?part=735312600,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"208;1835;222;1871,384;2000;398;2037,621;1703;635;1740"
HVA_PL-000027754,STYRNING,9,506671901,FJÄDER,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506671901,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"818;1514;833;1550"
HVA_PL-000027754,STYRNING,10,590735401,FJÄDERFÄSTE,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=590735401,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"900;1496;929;1533"
HVA_PL-000027754,STYRNING,11,506670801,LÄNK,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506670801,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"582;1887;610;1924"
HVA_PL-000027754,STYRNING,12,506597401,SKRUV EHHFM,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506597401,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"563;1937;591;1973"
HVA_PL-000027754,STYRNING,13,576492501,REMSKIVA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=576492501,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"337;1096;366;1133"
HVA_PL-000027754,STYRNING,14,734117441,BRICKA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=734117441,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"646;1508;674;1545"
HVA_PL-000027754,STYRNING,15,506675403,SKRUV EHHFM,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506675403,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"620;1534;648;1571"
HVA_PL-000027754,STYRNING,16,506522401,LINHJUL,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506522401,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"1307;1321;1336;1358"
HVA_PL-000027754,STYRNING,17,506539404,AXEL,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506539404,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"1395;1405;1424;1441"
HVA_PL-000027754,STYRNING,18,735311420,SPÅRRYTTARE,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=735311420,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"1359;1376;1388;1412"
HVA_PL-000027754,STYRNING,19,506554601,KEDJA,1,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506554601,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"449;1027;477;1064"
HVA_PL-000027754,STYRNING,20,506554701,LINKAGE,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=506554701,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"368;923;397;959"
HVA_PL-000027754,STYRNING,21,501604804,KABLAGE KPL,2,,https://portal.husqvarnagroup.com/se/spare-parts/?part=501604804,https://p3.aprimocdn.net/husqvarna/48b3cf5c-f51d-4fed-acba-adfb0112b766/AW-025876_HighResPng.png,"269;1412;297;1449"
